customer_id,customer_name,snapshot_date,age,tenure_months,customer_segment,income_regularity,customer_yearly_value,loyalty,products_count,has_credit_card,has_loan,days_since_last_transaction,balance_change_30d,transaction_change_30d,card_spend_change_30d,app_login_change_30d,salary_missing_days,external_transfer_change_30d,upi_share_of_spend,fd_maturing_in_30d,products_dropped_90d,complaints_30d,unresolved_complaints,failed_transactions_30d,avg_resolution_time_hrs,emi_bounce_30d,complaint_text,branch_code,card_colour,churn_flag,churn_probability,risk_score,churn_prediction,risk_level,top_risk_factors
C11816,Ati Shroff,2026-06-01,46,106,farmer,seasonal,27543.2875,1.445,2,0,1,9,-2.7084,-8.8827,-0.1861,-5.4014,,-12.5729,0.5833,0,0,0,0,2,0.0,0,,BR-106,green,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-106""}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""card_colour"", ""value"": ""green""}, {""factor"": ""products_count"", ""value"": 2}]"
C11817,Gaurang Korpal,2026-06-01,27,13,vendor,irregular,11599.5545,-0.6956,4,0,1,0,0.0752,34.3084,43.3851,56.9642,,-33.6396,0.1231,0,0,1,0,0,34.8162,0,Dispute closed as resolved but I never received the reversal amount.,BR-123,gold,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 13}, {""factor"": ""app_login_change_30d"", ""value"": 56.9642}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1231}, {""factor"": ""age"", ""value"": 27}, {""factor"": ""customer_segment"", ""value"": ""vendor""}]"
C11818,Faras Zacharia,2026-04-01,40,163,salary,regular,11696.4588,0.0337,1,0,0,22,-60.4975,-44.1756,-48.9879,-35.4646,5.0,65.7642,0.7437,0,0,2,1,2,53.1457,0,Requesting call back from branch manager regarding my pending issue.,BR-118,black,1,81.4,93.02,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -60.4975}, {""factor"": ""card_spend_change_30d"", ""value"": -48.9879}, {""factor"": ""days_since_last_transaction"", ""value"": 22}, {""factor"": ""salary_missing_days"", ""value"": 5.0}, {""factor"": ""complaints_30d"", ""value"": 2}]"
C11819,Chatresh Oza,2026-06-01,45,166,farmer,seasonal,6753.408,0.8903,2,0,1,11,-16.0849,-21.3152,-17.0052,-15.5387,,33.0384,0.6341,0,0,0,0,1,0.0,0,,BR-138,gold,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-138""}, {""factor"": ""card_spend_change_30d"", ""value"": -17.0052}, {""factor"": ""external_transfer_change_30d"", ""value"": 33.0384}]"
C11820,Upasna Setty,2026-06-01,24,72,salary,regular,39046.0834,1.5097,2,0,0,5,21.3033,16.7505,4.6508,13.6543,0.0,-9.8455,0.7471,0,0,0,0,3,0.0,0,,BR-123,blue,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""age"", ""value"": 24}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""app_login_change_30d"", ""value"": 13.6543}, {""factor"": ""customer_segment"", ""value"": ""salary""}]"
C11821,Garima Sama,2026-06-01,32,109,salary,regular,21528.8879,1.2098,1,0,0,0,33.7886,40.6039,48.2392,41.4798,0.0,-27.1031,0.3387,0,1,0,0,0,0.0,0,,BR-140,silver,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-140""}, {""factor"": ""app_login_change_30d"", ""value"": 41.4798}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""products_dropped_90d"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""salary""}]"
C11822,Chaitaly Mann,2026-01-01,39,57,business,irregular,169402.8733,0.0683,2,1,0,10,-9.5213,12.7067,-23.5986,4.4888,,-0.4953,0.3102,0,0,5,4,2,83.2864,0,Cash deposit machine down again. Daily collection cannot be deposited.,BR-136,green,1,18.06,62.22,Yes,Medium,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 83.2864}, {""factor"": ""complaints_30d"", ""value"": 5}, {""factor"": ""unresolved_complaints"", ""value"": 4}, {""factor"": ""card_spend_change_30d"", ""value"": -23.5986}, {""factor"": ""tenure_months"", ""value"": 57}]"
C11823,Balendra Modi,2026-01-01,46,168,farmer,seasonal,20808.2332,-1.0391,1,0,0,18,-6.4167,-50.5342,-32.3097,-25.6863,,58.8768,0.7072,0,1,6,5,4,118.1206,0,Form bharne me help maangi to bola khud padho. Bahut bura laga.,BR-130,black,1,45.95,79.73,Yes,High,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 118.1206}, {""factor"": ""card_spend_change_30d"", ""value"": -32.3097}, {""factor"": ""complaints_30d"", ""value"": 6}, {""factor"": ""days_since_last_transaction"", ""value"": 18}, {""factor"": ""failed_transactions_30d"", ""value"": 4}]"
C11824,Darsh Solanki,2026-05-01,40,67,farmer,seasonal,11086.8612,-0.4318,2,0,1,19,-59.8589,-58.3525,-34.942,-47.5266,,72.3425,0.6934,0,2,0,0,3,0.0,0,,BR-104,gold,1,41.38,78.02,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -59.8589}, {""factor"": ""days_since_last_transaction"", ""value"": 19}, {""factor"": ""card_spend_change_30d"", ""value"": -34.942}, {""factor"": ""transaction_change_30d"", ""value"": -58.3525}, {""factor"": ""failed_transactions_30d"", ""value"": 3}]"
C11825,Charan Manne,2026-05-01,50,98,salary,regular,58002.3396,0.3634,1,0,0,13,-46.6192,-51.5083,-83.3039,-40.7776,7.0,89.9378,0.6016,0,0,3,2,5,40.3435,0,Complaint register was not given to me when I asked for it.,BR-117,gold,1,81.4,93.02,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -46.6192}, {""factor"": ""card_spend_change_30d"", ""value"": -83.3039}, {""factor"": ""salary_missing_days"", ""value"": 7.0}, {""factor"": ""failed_transactions_30d"", ""value"": 5}, {""factor"": ""complaints_30d"", ""value"": 3}]"
C11826,Bhavini Sundaram,2026-06-01,28,9,vendor,irregular,21889.4371,-0.711,2,0,1,3,-6.4713,8.744,-1.4144,22.5594,,-10.0178,0.5009,0,0,0,0,0,0.0,0,,BR-116,black,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 9}, {""factor"": ""app_login_change_30d"", ""value"": 22.5594}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""card_colour"", ""value"": ""black""}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C11827,Jonathan Tiwari,2026-06-01,54,114,farmer,seasonal,25075.4961,0.1399,2,0,1,0,23.2369,22.5246,36.8928,9.7776,,-13.3859,0.3301,0,0,0,0,0,0.0,0,,BR-136,black,0,0.0,0.0,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 9.7776}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3301}, {""factor"": ""card_colour"", ""value"": ""black""}]"
C11828,Arunima Krishnan,2026-06-01,49,65,salary,regular,47414.6548,-0.4919,1,0,0,13,-33.9775,-14.8662,-40.751,-47.3342,3.0,56.1525,0.4663,0,0,0,0,0,0.0,0,,BR-118,blue,0,9.94,29.81,No,Low,"[{""factor"": ""balance_change_30d"", ""value"": -33.9775}, {""factor"": ""card_spend_change_30d"", ""value"": -40.751}, {""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""external_transfer_change_30d"", ""value"": 56.1525}, {""factor"": ""products_count"", ""value"": 1}]"
C11829,Avni Maharaj,2026-06-01,32,65,salary,regular,98240.5332,-0.4581,2,1,0,11,-10.1749,-8.0517,-17.9401,-9.9128,0.0,-23.783,0.5324,0,0,1,0,3,23.6676,0,Branch ATM and branch counter both were down on salary day.,BR-104,silver,0,2.39,7.18,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""card_spend_change_30d"", ""value"": -17.9401}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_loan"", ""value"": 0}]"
C11830,Akshay Choudhury,2026-06-01,36,112,farmer,seasonal,13673.214,-1.0109,1,0,0,11,-10.6388,-6.7924,-21.7834,-6.8091,,35.9984,0.5473,0,0,0,0,1,0.0,0,,BR-140,blue,0,1.96,5.87,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -21.7834}, {""factor"": ""branch_code"", ""value"": ""BR-140""}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""external_transfer_change_30d"", ""value"": 35.9984}]"
C11831,Matthew Sekhon,2026-06-01,62,72,farmer,seasonal,18377.5153,-0.7468,3,0,1,0,11.3719,6.8976,7.4838,-13.0891,,15.5258,0.2856,0,0,0,0,0,0.0,0,,BR-117,blue,0,1.65,4.96,No,Low,"[{""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""external_transfer_change_30d"", ""value"": 15.5258}, {""factor"": ""age"", ""value"": 62}]"
C11832,Parth Lal,2026-01-01,27,107,salary,regular,81506.1877,0.4688,1,0,0,2,11.4941,5.2607,0.9153,5.1503,1.0,-5.9242,0.4476,1,0,0,0,1,0.0,0,,BR-101,blue,1,1.96,5.87,No,Low,"[{""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""branch_code"", ""value"": ""BR-101""}, {""factor"": ""age"", ""value"": 27}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""transaction_change_30d"", ""value"": 5.2607}]"
C11833,Vedhika Golla,2026-04-01,60,223,pension,regular,26330.7269,-0.9649,1,0,0,27,-60.8976,-71.9483,-88.0232,-58.7618,10.0,92.1201,0.5284,0,1,1,0,5,21.466,0,Kindly explain the Rs 250 service charge debited on 14th.,BR-127,silver,1,95.65,98.37,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -60.8976}, {""factor"": ""card_spend_change_30d"", ""value"": -88.0232}, {""factor"": ""days_since_last_transaction"", ""value"": 27}, {""factor"": ""salary_missing_days"", ""value"": 10.0}, {""factor"": ""transaction_change_30d"", ""value"": -71.9483}]"
C11834,Hemal Chad,2026-06-01,43,65,salary,regular,75011.9692,0.4023,4,1,1,15,-4.1279,-16.108,-28.1486,-34.8259,4.0,45.4794,0.3501,0,1,1,0,0,2.8633,0,Bank me network problem rehta hai hamesha. Kaam kabhi time par nahi hota.,BR-102,silver,0,7.29,21.86,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -28.1486}, {""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""branch_code"", ""value"": ""BR-102""}, {""factor"": ""days_since_last_transaction"", ""value"": 15}, {""factor"": ""external_transfer_change_30d"", ""value"": 45.4794}]"
C11835,Mitesh Tandon,2026-06-01,35,66,vendor,irregular,12047.0571,-0.5576,1,0,0,0,65.2921,32.5955,74.1917,31.021,,-41.2168,0.1156,0,0,0,0,0,0.0,0,,BR-114,black,0,1.96,5.87,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 31.021}, {""factor"": ""branch_code"", ""value"": ""BR-114""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1156}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""vendor""}]"
C11836,Leela Khanna,2026-06-01,31,117,farmer,seasonal,11468.9253,-1.371,2,0,0,16,-38.3936,-26.9861,-21.2716,-39.4648,,51.1629,0.2051,0,0,0,0,0,0.0,0,,BR-116,green,0,7.29,21.86,No,Low,"[{""factor"": ""balance_change_30d"", ""value"": -38.3936}, {""factor"": ""days_since_last_transaction"", ""value"": 16}, {""factor"": ""card_spend_change_30d"", ""value"": -21.2716}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2051}, {""factor"": ""external_transfer_change_30d"", ""value"": 51.1629}]"
C11837,Oliver Kade,2026-06-01,47,53,vendor,irregular,20114.1894,0.9055,2,0,1,4,-3.3329,-4.6275,2.3674,-11.7026,,15.1687,0.5236,0,0,0,0,1,0.0,0,,BR-129,black,1,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-129""}, {""factor"": ""tenure_months"", ""value"": 53}, {""factor"": ""external_transfer_change_30d"", ""value"": 15.1687}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""card_colour"", ""value"": ""black""}]"
C11838,Chatura Lalla,2026-06-01,62,179,pension,regular,37617.8397,0.5579,1,0,0,4,7.0965,16.4051,11.2113,26.9982,0.0,12.2995,0.6504,0,0,0,0,2,0.0,0,,BR-120,gold,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""app_login_change_30d"", ""value"": 26.9982}, {""factor"": ""age"", ""value"": 62}, {""factor"": ""external_transfer_change_30d"", ""value"": 12.2995}, {""factor"": ""customer_segment"", ""value"": ""pension""}]"
C11839,Charles Ganesh,2026-06-01,80,146,pension,regular,30807.5738,0.8005,2,1,0,0,26.3206,56.9776,40.9015,29.8297,0.0,-41.4334,0.3644,0,0,0,0,0,0.0,0,,BR-103,green,0,1.93,5.8,No,Low,"[{""factor"": ""age"", ""value"": 80}, {""factor"": ""app_login_change_30d"", ""value"": 29.8297}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3644}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C11840,Mohini Soni,2026-06-01,63,63,pension,regular,33891.1659,-1.7,4,1,0,0,38.2492,24.4802,18.2828,53.0717,0.0,-30.0071,0.4795,0,0,0,0,0,0.0,0,,BR-108,blue,0,1.93,5.8,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 53.0717}, {""factor"": ""branch_code"", ""value"": ""BR-108""}, {""factor"": ""age"", ""value"": 63}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""customer_segment"", ""value"": ""pension""}]"
C11841,Vamakshi Walia,2026-06-01,42,95,farmer,seasonal,17621.2711,1.7194,2,1,0,7,41.8771,20.9919,13.0993,-7.3963,,-28.6377,0.4863,0,0,0,0,0,0.0,0,,BR-125,blue,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-125""}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""has_loan"", ""value"": 0}, {""factor"": ""has_credit_card"", ""value"": 1}]"
C11842,Ladli Ramakrishnan,2026-06-01,37,26,vendor,irregular,24982.195,0.71,1,0,0,3,29.4999,33.808,49.2863,9.4005,,0.1657,0.4731,0,0,0,0,2,0.0,0,,BR-140,black,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 26}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-140""}, {""factor"": ""app_login_change_30d"", ""value"": 9.4005}, {""factor"": ""customer_segment"", ""value"": ""vendor""}]"
C11843,Adweta Dhillon,2026-01-01,33,25,salary,regular,71141.0164,1.0073,2,0,1,15,-15.8762,-16.5296,-26.0807,4.8824,1.0,36.9701,0.7317,0,0,1,1,2,32.1644,0,Customer says he is shifting salary account to a private bank next month.,BR-118,gold,1,7.29,21.86,No,Low,"[{""factor"": ""tenure_months"", ""value"": 25}, {""factor"": ""days_since_last_transaction"", ""value"": 15}, {""factor"": ""card_spend_change_30d"", ""value"": -26.0807}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""unresolved_complaints"", ""value"": 1}]"
C11844,Advik Mani,2026-06-01,31,117,salary,regular,45578.7594,-1.2394,1,0,0,7,-2.3945,10.2744,-2.852,-10.8784,0.0,-4.6962,0.6536,0,0,1,0,0,7.0788,0,Your UPI is down more than it is up. I am moving to another app.,BR-124,blue,0,1.93,5.8,No,Low,"[{""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_loan"", ""value"": 0}]"
C11845,Lavanya Mutti,2026-06-01,34,115,business,irregular,65014.4036,1.2392,4,1,1,0,39.6128,42.1569,19.5759,13.5992,,9.1685,0.2348,0,0,0,0,1,0.0,0,,BR-127,blue,0,1.93,5.8,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-127""}, {""factor"": ""app_login_change_30d"", ""value"": 13.5992}, {""factor"": ""external_transfer_change_30d"", ""value"": 9.1685}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2348}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C11846,Gunbir Wali,2026-06-01,53,57,business,irregular,87300.6096,0.7221,2,0,1,0,17.5078,5.5956,12.1632,10.4091,,-11.3045,0.0574,0,0,0,0,2,0.0,0,,BR-130,blue,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""upi_share_of_spend"", ""value"": 0.0574}, {""factor"": ""tenure_months"", ""value"": 57}, {""factor"": ""app_login_change_30d"", ""value"": 10.4091}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C11847,Rachana Mahajan,2026-06-01,45,44,farmer,seasonal,35291.1893,-0.0581,4,0,1,2,11.5117,9.809,-19.2982,-19.7662,,-12.446,0.4594,0,0,0,0,0,0.0,0,,BR-132,silver,0,1.96,5.87,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -19.2982}, {""factor"": ""tenure_months"", ""value"": 44}]"
C11848,Anamika Loke,2026-06-01,74,98,pension,regular,38920.5178,-0.2176,2,1,0,0,10.1138,32.12,8.0517,-3.5717,0.0,18.4152,0.5779,0,0,2,0,3,3.0217,0,Form bharne me help maangi to bola khud padho. Bahut bura laga.,BR-103,green,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""age"", ""value"": 74}, {""factor"": ""external_transfer_change_30d"", ""value"": 18.4152}, {""factor"": ""customer_segment"", ""value"": ""pension""}]"
C11849,Aadhya Raman,2026-05-01,49,61,salary,regular,31862.729,0.4478,1,0,0,13,-61.0808,-34.5682,-16.7667,-9.0142,5.0,17.4225,0.6302,0,0,0,0,0,0.0,0,,BR-116,gold,1,18.06,62.22,Yes,Medium,"[{""factor"": ""balance_change_30d"", ""value"": -61.0808}, {""factor"": ""salary_missing_days"", ""value"": 5.0}, {""factor"": ""tenure_months"", ""value"": 61}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""days_since_last_transaction"", ""value"": 13}]"
C11850,Wyatt Hayer,2026-03-01,40,112,business,irregular,92193.2959,0.5331,2,0,1,10,-14.4635,-18.111,13.0416,0.2103,,5.8659,0.3466,0,0,1,0,2,3.8375,0,KYC update took four visits. Every time a new document was demanded.,BR-104,green,1,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""external_transfer_change_30d"", ""value"": 5.8659}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3466}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C11851,Pranit Munshi,2026-06-01,36,85,business,irregular,111589.8728,-0.69,5,1,1,5,28.0748,28.8856,20.3451,37.2128,,-26.6814,0.2956,0,0,1,0,0,23.7132,0,Please clarify the difference between service charge and processing fee.,BR-115,black,0,1.93,5.8,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 37.2128}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2956}, {""factor"": ""income_regularity"", ""value"": ""irregular""}, {""factor"": ""card_colour"", ""value"": ""black""}, {""factor"": ""has_credit_card"", ""value"": 1}]"
C11852,Abhiram Bir,2026-03-01,31,156,farmer,seasonal,73792.856,-0.5196,4,1,1,20,-63.614,-27.9261,-45.067,-41.733,,63.1906,0.4925,0,1,0,0,2,0.0,0,,BR-127,green,1,43.02,78.63,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -63.614}, {""factor"": ""days_since_last_transaction"", ""value"": 20}, {""factor"": ""card_spend_change_30d"", ""value"": -45.067}, {""factor"": ""branch_code"", ""value"": ""BR-127""}, {""factor"": ""failed_transactions_30d"", ""value"": 2}]"
C11853,Nisha Chaudhari,2026-02-01,39,55,farmer,seasonal,8242.8835,1.2319,2,0,1,14,2.3454,6.5896,0.6874,-7.4243,,20.8005,0.2822,0,0,1,0,4,17.6228,0,Charges applied on a dormant account with zero transactions. Why?,BR-115,black,1,2.39,7.18,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 4}, {""factor"": ""tenure_months"", ""value"": 55}, {""factor"": ""days_since_last_transaction"", ""value"": 14}, {""factor"": ""external_transfer_change_30d"", ""value"": 20.8005}, {""factor"": ""card_colour"", ""value"": ""black""}]"
C11854,Sanaya Panchal,2026-06-01,41,64,vendor,irregular,14680.7623,-0.6853,2,0,1,9,1.6739,7.3866,4.0555,39.5341,,-1.716,0.2896,0,0,0,0,0,0.0,0,,BR-132,gold,0,1.16,3.49,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 39.5341}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2896}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C11855,Bhanumati Krishnamurthy,2026-06-01,36,24,salary,regular,35761.957,0.3328,2,0,1,14,30.6178,0.6289,-18.1435,-4.303,4.0,62.3413,0.8602,0,0,0,0,3,0.0,0,,BR-106,blue,0,8.16,24.49,No,Low,"[{""factor"": ""tenure_months"", ""value"": 24}, {""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""branch_code"", ""value"": ""BR-106""}, {""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""card_spend_change_30d"", ""value"": -18.1435}]"
C11856,Bahadurjit Bajwa,2026-05-01,30,47,farmer,seasonal,11691.554,0.1573,1,0,0,17,-38.7285,-31.2098,-24.2599,-33.3933,,43.4523,0.5678,1,0,0,0,2,0.0,0,,BR-131,blue,1,36.3,76.11,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -38.7285}, {""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""days_since_last_transaction"", ""value"": 17}, {""factor"": ""card_spend_change_30d"", ""value"": -24.2599}, {""factor"": ""tenure_months"", ""value"": 47}]"
C11857,Dakshesh Kalla,2026-06-01,36,69,farmer,seasonal,35041.7399,-0.0421,2,0,1,3,-0.9298,23.5797,5.3257,4.8876,,23.6418,0.5572,0,0,0,0,3,0.0,0,,BR-117,green,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""external_transfer_change_30d"", ""value"": 23.6418}]"
C11858,Jagdish Chadha,2026-06-01,29,107,salary,regular,75783.6216,0.8865,1,0,0,10,-19.1536,-38.2682,22.5017,32.6026,1.0,20.765,0.6364,0,0,0,0,2,0.0,0,,BR-133,green,0,2.25,6.74,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-133""}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""app_login_change_30d"", ""value"": 32.6026}, {""factor"": ""external_transfer_change_30d"", ""value"": 20.765}, {""factor"": ""products_count"", ""value"": 1}]"
C11859,Keya Goyal,2026-06-01,49,39,salary,regular,31235.5771,0.0633,1,0,0,0,6.0107,-25.4133,14.9596,6.4844,1.0,-2.3815,0.5628,0,0,2,1,0,39.6288,0,"Money debited, transaction failed, and helpline number is always busy.",BR-122,blue,0,2.39,7.18,No,Low,"[{""factor"": ""tenure_months"", ""value"": 39}, {""factor"": ""branch_code"", ""value"": ""BR-122""}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""unresolved_complaints"", ""value"": 1}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C11860,Qarin Kulkarni,2026-03-01,35,65,salary,regular,23763.6369,2.4756,3,1,0,19,-33.8057,-36.0111,-36.0605,-49.7353,5.0,63.8282,0.4345,0,0,2,1,0,12.6574,0,Card cloned and used at some other city. Why no SMS alert came?,BR-128,green,1,45.95,79.73,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -33.8057}, {""factor"": ""days_since_last_transaction"", ""value"": 19}, {""factor"": ""card_spend_change_30d"", ""value"": -36.0605}, {""factor"": ""salary_missing_days"", ""value"": 5.0}, {""factor"": ""branch_code"", ""value"": ""BR-128""}]"
